word,region,IPAs,file_path,wiktionary_url
evanesce,Southern England,"[""/\u02cci\u02d0v\u0259\u02c8n\u025bs/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-evanesce.wav,https://en.wiktionary.org/wiki/evanesce
evanescence,Southern England,"[""/\u02cc\u025bv.\u0259\u02c8n\u025bs.\u0259ns/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-evanescence.wav,https://en.wiktionary.org/wiki/evanescence
evangelical,Southern England,"[""/i\u02d0v\u00e6n\u02c8d\u0361\u0292\u025bl\u026ak\u0259l/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-evangelical.wav,https://en.wiktionary.org/wiki/evangelical
evangelist,Southern England,"[""/\u026a\u02c8v\u00e6nd\u0361\u0292\u0259l\u026ast/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-evangelist.wav,https://en.wiktionary.org/wiki/evangelist
evangelize,Southern England,"[""/\u026a\u02c8v\u00e6nd\u0361\u0292\u0259la\u026az/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-evangelize.wav,https://en.wiktionary.org/wiki/evangelize
evaporate,US,"[""/\u026a\u02c8v\u00e6p.\u0259.\u0279e\u026at/""]",./audio_files/en-us-evaporate.wav,https://en.wiktionary.org/wiki/evaporate
evaporation,US,"[""-e\u026a\u0283\u0259n""]",./audio_files/en-us-evaporation.wav,https://en.wiktionary.org/wiki/evaporation
evaporator,US,"[""/\u026a\u02c8v\u00e6p.\u0259.\u0279e\u026at.\u025a/"", ""[\u026a\u02c8v\u00e6p.\u0259.\u0279e\u026a\u027e.\u025a]""]",./audio_files/LL-Q1860_(eng)-Qwertygiy-evaporator.wav,https://en.wiktionary.org/wiki/evaporator
evasive,Southern England,"[""/\u026a\u02c8ve\u026as\u026av/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-evasive.wav,https://en.wiktionary.org/wiki/evasive
even,US,"[""/\u02c8iv\u0259n/"", ""[\u02c8ivn\u0329]""]",./audio_files/en-us-even.wav,https://en.wiktionary.org/wiki/even
evened,Southern England,"[""/\u02c8i\u02d0v\u0259nd/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-evened1.wav,https://en.wiktionary.org/wiki/evened
evening,US,"[""/\u02c8ivn\u026a\u014b/""]",./audio_files/en-us-evening_(noun).wav,https://en.wiktionary.org/wiki/evening
evenly,Southern England,"[""/\u02c8i\u02d0v\u0259nli/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-evenly.wav,https://en.wiktionary.org/wiki/evenly
eventide,US,"[""/\u02c8i\u02d0v\u0259n\u02ccta\u026ad/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-eventide.wav",https://en.wiktionary.org/wiki/eventide
ever,US,"[""/\u02c8\u025bv\u025a/""]",./audio_files/en-us-ever.wav,https://en.wiktionary.org/wiki/ever
Everest,Southern England,"[""/\u02c8i\u02d0v\u0279\u026ast/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Everest1.wav,https://en.wiktionary.org/wiki/Everest
Everest,Southern England,"[""/\u02c8i\u02d0v\u0279\u026ast/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Everest2.wav,https://en.wiktionary.org/wiki/Everest
everlasting,US,"[""/\u02cc\u025bv\u025a\u02c8l\u00e6st\u026a\u014b/""]",./audio_files/en-us-everlasting.wav,https://en.wiktionary.org/wiki/everlasting
evermore,Southern England,"[""/\u02cc\u025bv\u0259\u02c8mo\u0259/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-evermore.wav,https://en.wiktionary.org/wiki/evermore
ever so,Southern England,"[""/\u02c8\u025bv\u0259(\u0279) \u02ccso\u028a/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-ever_so.wav,https://en.wiktionary.org/wiki/ever_so
everybody,UK,"[""/\u02c8\u025bv\u0279i\u02ccb\u0252di/""]",./audio_files/En-uk-everybody.wav,https://en.wiktionary.org/wiki/everybody
everyday,Southern England,"[""/\u02c8\u025bv\u0279i\u02ccde\u026a/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-everyday.wav,https://en.wiktionary.org/wiki/everyday
everything,US,"[""/\u02c8\u025bv\u0279i\u03b8\u026a\u014b/""]",./audio_files/en-us-everything.wav,https://en.wiktionary.org/wiki/everything
everywhere,US,"[""/\u025bv.\u0279i.(h)w\u025b\u0279/""]",./audio_files/en-us-everywhere.wav,https://en.wiktionary.org/wiki/everywhere
evidence,US,"[""[\u02c8\u025bv.\u026a.\u027e\u0259ns]"", ""[\u02c8\u025bv.\u0259.\u027e\u0259ns]""]",./audio_files/en-us-evidence.wav,https://en.wiktionary.org/wiki/evidence
evident,US,"[""/\u02c8\u025bv.\u0259.d\u0259nt/""]",./audio_files/en-us-evident.wav,https://en.wiktionary.org/wiki/evident
evidential,Southern England,"[""/\u02cc\u025b.v\u026a\u02c8d\u0259n.t\u0361\u0283\u0259l/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-evidential.wav,https://en.wiktionary.org/wiki/evidential
evil,US,"[""/\u02c8ivl\u0329/""]",./audio_files/En-us-evil.wav,https://en.wiktionary.org/wiki/evil
eviscerate,General Australian,"[""/\u026a\u02c8v\u026as\u0259\u02cc\u0279e\u026at/""]",./audio_files/en-au-eviscerate.wav,https://en.wiktionary.org/wiki/eviscerate
evoke,US,"[""/\u026a\u02c8vo\u028ak/""]",./audio_files/en-us-evoke.wav,https://en.wiktionary.org/wiki/evoke
exabyte,US,"[""/\u02c8\u025bks\u0259ba\u026at/""]",./audio_files/En-us-exabyte.wav,https://en.wiktionary.org/wiki/exabyte
exacerbate,US,"[""/\u026a\u0261\u02c8z\u00e6s\u025a\u02ccbe\u026at/""]",./audio_files/en-us-exacerbate.wav,https://en.wiktionary.org/wiki/exacerbate
exactitude,Southern England,"[""/\u026a\u0261\u02c8z\u00e6kt\u026at(j)u\u02d0d/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exactitude.wav,https://en.wiktionary.org/wiki/exactitude
exactly,US,"[""/\u026a\u0261\u02c8z\u00e6k(t)li/""]",./audio_files/en-us-exactly.wav,https://en.wiktionary.org/wiki/exactly
exalted,US,"[""/\u026a\u0261\u02c8z\u0254\u02d0lt\u026ad/""]",./audio_files/en-us-exalted.wav,https://en.wiktionary.org/wiki/exalted
examination,California,"[""/\u026a\u0261\u02ccz\u00e6m\u0259\u02c8ne\u026a\u0283\u0259n/"", ""[\u026a\u0261\u02ccz\u025b\u0259m.\u0259\u02c8ne\u026a.\u0283n\u0329]""]",./audio_files/en-us-examination.wav,https://en.wiktionary.org/wiki/examination
examine,US,"[""/\u026a\u0261\u02c8z\u00e6m\u026an/""]",./audio_files/en-us-examine.wav,https://en.wiktionary.org/wiki/examine
examined,US,"[""/\u026a\u0261\u02c8z\u00e6m\u026and/""]",./audio_files/en-us-examined.wav,https://en.wiktionary.org/wiki/examined
examiner,Southern England,"[""/\u0259\u0261\u02c8z\u00e6m\u026an\u025a/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-examiner.wav,https://en.wiktionary.org/wiki/examiner
examining,US,"[""/\u026a\u0261\u02c8z\u00e6m\u026an\u026a\u014b/""]",./audio_files/en-us-examining.wav,https://en.wiktionary.org/wiki/examining
example,US,"[""/\u026a\u0261\u02c8z\u00e6m.p\u0259l/"", ""[\u026a\u0261\u02c8z\u025b\u0259mp\u0259\u026b]""]",./audio_files/en-us-example.wav,https://en.wiktionary.org/wiki/example
exanimate,Southern England,"[""/\u026a\u0261\u02c8z\u00e6n\u026am\u026at/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exanimate1.wav,https://en.wiktionary.org/wiki/exanimate
exarate,Southern England,"[""/\u02c8\u025bks\u0259\u0279\u0259t/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exarate.wav,https://en.wiktionary.org/wiki/exarate
exasperated,US,"[""/\u026a\u0261\u02c8z\u00e6sp\u0259\u0279e\u026at\u026ad/""]",./audio_files/en-us-exasperated.wav,https://en.wiktionary.org/wiki/exasperated
exbibyte,Southern England,"[""/\u02c8\u025bks.b\u026a\u02ccba\u026at/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exbibyte.wav,https://en.wiktionary.org/wiki/exbibyte
excavate,Southern England,"[""/\u02c8\u025bk.sk\u0259.ve\u026at/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-excavate.wav,https://en.wiktionary.org/wiki/excavate
exceedingly,US,"[""/\u026ak\u02c8si\u02d0d\u026a\u014bli/""]",./audio_files/en-us-exceedingly.wav,https://en.wiktionary.org/wiki/exceedingly
excellence,Southern England,"[""/\u02c8\u025bks\u0259l\u0259ns/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-excellence.wav,https://en.wiktionary.org/wiki/excellence
excellent,US,"[""/\u02c8\u025bks\u0259l\u0259nt/""]",./audio_files/en-us-excellent.wav,https://en.wiktionary.org/wiki/excellent
except,US,"[""/\u026ak\u02c8s\u025bpt/""]",./audio_files/en-us-except.wav,https://en.wiktionary.org/wiki/except
exceptional,US,"[""/\u026ak\u02c8s\u025bp\u0283\u0259n\u0259l/""]",./audio_files/en-us-exceptional.wav,https://en.wiktionary.org/wiki/exceptional
excessively,US,"[""/\u026ak\u02c8s\u025bs\u026avli/""]",./audio_files/LL-Q1860_(eng)-Vininn126-excessively.wav,https://en.wiktionary.org/wiki/excessively
exchanged,US,"[""/\u025bks\u02c8t\u0361\u0283e\u026and\u0361\u0292d/""]",./audio_files/en-us-exchanged.wav,https://en.wiktionary.org/wiki/exchanged
excited,US,"[""/\u026ak\u02c8sa\u026at\u026ad/""]",./audio_files/En-us-excited.wav,https://en.wiktionary.org/wiki/excited
excitement,US,"[""/\u026ak\u02c8sa\u026atm\u0259nt/""]",./audio_files/En-us-excitement.wav,https://en.wiktionary.org/wiki/excitement
excitement,UK,"[""/\u026ak\u02c8sa\u026atm\u0259nt/""]",./audio_files/LL-Q1860_(eng)-Back_ache-excitement.wav,https://en.wiktionary.org/wiki/excitement
exclaimed,US,"[""/\u025bkskle\u026amd/""]",./audio_files/en-us-exclaimed.wav,https://en.wiktionary.org/wiki/exclaimed
exclave,US,"[""/\u02c8\u025bkskle\u026av/""]",./audio_files/en-us-exclave.wav,https://en.wiktionary.org/wiki/exclave
exclusively,Southern England,"[""/\u026ak\u02c8sklu\u02d0s\u026avli/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exclusively.wav,https://en.wiktionary.org/wiki/exclusively
exclusivity,Mid-Atlantic US,"[""/\u02cc\u025bksklu\u02d0\u02c8s\u026av\u026ati/""]",./audio_files/en-us-exclusivity.wav,https://en.wiktionary.org/wiki/exclusivity
excommunicate,US,"[""/\u02cc\u025bksk\u0259\u02c8mjun\u0259ke\u026at/""]",./audio_files/En-us-excommunicate.wav,https://en.wiktionary.org/wiki/excommunicate
ex contractu,Received Pronunciation,"[""/\u025bks k\u0259n\u02c8t\u0279\u00e6kt(j)u\u02d0/""]",./audio_files/En-uk-ex_contractu.wav,https://en.wiktionary.org/wiki/ex_contractu
excorticate,Southern England,"[""/\u026ak\u02c8sk\u0254\u02d0(\u0279)t\u026ake\u026at/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-excorticate.wav,https://en.wiktionary.org/wiki/excorticate
excrement,Southern England,"[""/\u02c8\u025bksk\u0279\u0259m\u0259nt/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-excrement.wav,https://en.wiktionary.org/wiki/excrement
exculpate,Southern England,"[""/\u02c8\u025bksk\u0259lpe\u026at/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exculpate.wav,https://en.wiktionary.org/wiki/exculpate
exculpation,US,"[""-e\u026a\u0283\u0259n""]",./audio_files/LL-Q1860_(eng)-Wodencafe-exculpation.wav,https://en.wiktionary.org/wiki/exculpation
excursion,US,"[""/\u025bk\u02c8sk\u025d.\u0292\u0259n/""]",./audio_files/En-us-excursion.wav,https://en.wiktionary.org/wiki/excursion
ex delicto,Southern England,"[""/\u025bks d\u0259\u02c8l\u026akto\u028a/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-ex_delicto.wav,https://en.wiktionary.org/wiki/ex_delicto
execration,Received Pronunciation,"[""/\u025bks\u026a\u02c8k\u0279e\u026a\u0283\u0259n/""]",./audio_files/LL-Q1860_(eng)-AcpoKrane-execration.wav,https://en.wiktionary.org/wiki/execration
execute,US,"[""/\u02c8\u025bks\u026a\u02cckju\u02d0t/""]",./audio_files/en-us-execute.wav,https://en.wiktionary.org/wiki/execute
executive,US,"[""/\u026a\u0261\u02c8z\u025bkj\u0259t\u026av/""]",./audio_files/en-us-executive.wav,https://en.wiktionary.org/wiki/executive
executor,Southern England,"[""/\u026a\u0261\u02c8z\u025bkj\u028at\u025a/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-executor.wav,https://en.wiktionary.org/wiki/executor
executrix,US,"[""/\u026a\u0261\u02c8z\u025bkj\u0259t\u0279\u026aks/""]",./audio_files/En-US_executrix.wav,https://en.wiktionary.org/wiki/executrix
exemplification,US,"[""-e\u026a\u0283\u0259n""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-exemplification.wav",https://en.wiktionary.org/wiki/exemplification
exemption,Southern England,"[""/\u026a\u0261\u02c8z\u025bm(p).\u0283\u0259n/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exemption.wav,https://en.wiktionary.org/wiki/exemption
exequy,US,"[""/\u02c8\u025bks\u026akwi/""]",./audio_files/LL-Q1860_(eng)-Sapaa-exequy.wav,https://en.wiktionary.org/wiki/exequy
exercise,US,"[""/\u02c8\u025bk.s\u025a.sa\u026az/""]",./audio_files/en-us-exercise.wav,https://en.wiktionary.org/wiki/exercise
exergue,US,"[""/\u026a\u0261\u02c8z\u025c\u02d0(\u0279)\u0261/""]",./audio_files/LL-Q1860_(eng)-JutishMale-exergue.wav,https://en.wiktionary.org/wiki/exergue
exert,US,"[""/\u026a\u0261\u02c8z\u025dt/""]",./audio_files/En-us-exert.wav,https://en.wiktionary.org/wiki/exert
exertion,US,"[""/\u0259\u0261\u02c8z\u025d\u0283\u0259n/""]",./audio_files/en-us-exertion.wav,https://en.wiktionary.org/wiki/exertion
exertions,US,"[""/\u0259\u0261\u02c8z\u025d\u0283\u0259n/""]",./audio_files/en-us-exertions.wav,https://en.wiktionary.org/wiki/exertions
exfiltrate,Southern England,"[""/\u02c8\u025bksf\u026alt\u0279e\u026at/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exfiltrate.wav,https://en.wiktionary.org/wiki/exfiltrate
exfoliate,US,"[""/\u025bks\u02c8fo\u028alie\u026at/""]",./audio_files/en-us-exfoliate.wav,https://en.wiktionary.org/wiki/exfoliate
exfoliation,Southern England,"[""-e\u026a\u0283\u0259n""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exfoliation.wav,https://en.wiktionary.org/wiki/exfoliation
exhalation,US,"[""-e\u026a\u0283\u0259n""]",./audio_files/LL-Q1860_(eng)-Vininn126-exhalation.wav,https://en.wiktionary.org/wiki/exhalation
exhaust,US,"[""/\u026a\u0261\u02c8z\u0254st/""]",./audio_files/en-us-exhaust.wav,https://en.wiktionary.org/wiki/exhaust
exhausted,US,"[""/\u026a\u0261\u02c8z\u0254st\u026ad/""]",./audio_files/en-us-exhausted.wav,https://en.wiktionary.org/wiki/exhausted
exhaustion,Southern England,"[""/\u026a\u0261\u02c8z\u0254\u02d0s.t\u0361\u0283\u0259n/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exhaustion.wav,https://en.wiktionary.org/wiki/exhaustion
exhaustively,US,"[""/\u025b\u0261\u02c8z\u0251.st\u026av.li/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-exhaustively.wav",https://en.wiktionary.org/wiki/exhaustively
exhibited,US,"[""/\u026a\u0261\u02c8z\u026ab\u026at\u026ad/""]",./audio_files/en-us-exhibited.wav,https://en.wiktionary.org/wiki/exhibited
exhilaration,US,"[""-e\u026a\u0283\u0259n""]",./audio_files/LL-Q1860_(eng)-Wodencafe-exhilaration.wav,https://en.wiktionary.org/wiki/exhilaration
existentialism,Mid-Atlantic US,"[""/\u02cc\u025b\u0261z\u026a\u02c8st\u025bn\u0283\u0259l\u026az\u0259m/""]",./audio_files/en-us-existentialism.wav,https://en.wiktionary.org/wiki/existentialism
exists,US,"[""/\u026a\u0261\u02c8z\u026asts/""]",./audio_files/en-us-exists.wav,https://en.wiktionary.org/wiki/exists
Exodus,US,"[""/\u02c8\u025bks\u0259d\u0259s/""]",./audio_files/LL-Q1860_(eng)-Vininn126-exodus.wav,https://en.wiktionary.org/wiki/Exodus
ex officio,US,"[""/\u02cc\u025bks \u0259\u02c8f\u026a\u0283io\u028a/""]",./audio_files/En-us-ex_officio.wav,https://en.wiktionary.org/wiki/ex_officio
exoneration,US,"[""-e\u026a\u0283\u0259n""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-exoneration.wav",https://en.wiktionary.org/wiki/exoneration
exordium,US,"[""/\u025b\u0261\u02c8z\u0254\u0279d\u026a\u0259m/""]",./audio_files/en-us-exordium.wav,https://en.wiktionary.org/wiki/exordium
exoteric,US,"[""/\u02cc\u025bks\u0259\u02c8t\u025b\u0279\u026ak/""]",./audio_files/En-us-exoteric.wav,https://en.wiktionary.org/wiki/exoteric
exotic,Southern England,"[""/\u026a\u0261\u02c8z\u0252t\u026ak/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exotic.wav,https://en.wiktionary.org/wiki/exotic
expanded,US,"[""/\u025bk\u02c8sp\u00e6nd\u026ad/""]",./audio_files/en-us-expanded.wav,https://en.wiktionary.org/wiki/expanded
expando,UK,"[""-\u00e6nd\u0259\u028a""]",./audio_files/en-uk-expando.wav,https://en.wiktionary.org/wiki/expando
expanse,US,"[""-\u00e6ns""]",./audio_files/LL-Q1860_(eng)-Wodencafe-expanse.wav,https://en.wiktionary.org/wiki/expanse
expansion,US,"[""/\u026ak\u02c8sp\u00e6n\u0283\u0259n/""]",./audio_files/en-us-expansion.wav,https://en.wiktionary.org/wiki/expansion
expansionism,Southern England,"[""/\u025bk\u02c8sp\u00e6n\u0283\u0259n\u026az\u0259m/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-expansionism.wav,https://en.wiktionary.org/wiki/expansionism
expat,Southern England,"[""/\u02c8\u025bks\u02ccp\u00e6t/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-expat.wav,https://en.wiktionary.org/wiki/expat
expat,US,"[""/\u02c8\u025bks\u02ccp\u00e6t/""]",./audio_files/LL-Q1860_(eng)-Wodencafe-expat.wav,https://en.wiktionary.org/wiki/expat
expectant,Southern England,"[""/\u026ak\u02c8sp\u025bkt\u0259nt/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-expectant.wav,https://en.wiktionary.org/wiki/expectant
expectation,US,"[""/\u02cc\u025bk.sp\u025bk\u02c8te\u026a.\u0283\u0259n/""]",./audio_files/en-us-expectation.wav,https://en.wiktionary.org/wiki/expectation
expectations,US,"[""/\u025bksp\u025bk\u02c8te\u026a\u0283\u0259nz/""]",./audio_files/en-us-expectations.wav,https://en.wiktionary.org/wiki/expectations
expected,US,"[""/\u026ak\u02c8sp\u025bk.t\u026ad/""]",./audio_files/en-us-expected.wav,https://en.wiktionary.org/wiki/expected
expectorate,US,"[""/\u026ak\u02c8sp\u025bkt\u0259\u0279e\u026at/""]",./audio_files/en-us-expectorate.wav,https://en.wiktionary.org/wiki/expectorate
expedience,Southern England,"[""/\u025bk.spi\u02d0.d\u026a.\u0259ns/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-expedience.wav,https://en.wiktionary.org/wiki/expedience
expediency,UK,"[""/\u025bk\u02c8spi\u02d0.d\u026a.\u0259n.si/""]",./audio_files/LL-Q1860_(eng)-Vanderdecken-expediency.wav,https://en.wiktionary.org/wiki/expediency
expedient,US,"[""/\u026ak\u02c8spi\u02d0di.\u0259nt/""]",./audio_files/en-us-expedient.wav,https://en.wiktionary.org/wiki/expedient
expedite,US,"[""/\u02c8\u025bk.sp\u026a\u02ccda\u026at/""]",./audio_files/en-us-expedite.wav,https://en.wiktionary.org/wiki/expedite
expeditious,Southern England,"[""/\u025bksp\u026a\u02c8d\u026a\u0283\u0259s/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-expeditious.wav,https://en.wiktionary.org/wiki/expeditious
expeditiously,US,"[""/\u025bks.p\u0259\u02c8d\u026a\u0283.\u0259s.li/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-expeditiously.wav",https://en.wiktionary.org/wiki/expeditiously
expendable,Southern England,"[""/\u026ak\u02c8sp\u025bnd\u0259b\u0259l/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-expendable.wav,https://en.wiktionary.org/wiki/expendable
expenses,US,"[""/\u026ak\u02c8sp\u025bns\u026az/""]",./audio_files/en-us-expenses.wav,https://en.wiktionary.org/wiki/expenses
expensively,US,"[""/\u025bk\u02c8sp\u025bn.s\u026av.li/""]",./audio_files/LL-Q1860_(eng)-Qwertygiy-expensively.wav,https://en.wiktionary.org/wiki/expensively
experience,US,"[""/\u026ak\u02c8sp\u026a\u0279.i.\u0259ns/""]",./audio_files/en-us-experience.wav,https://en.wiktionary.org/wiki/experience
experienced,US,"[""/\u026ak\u02c8sp\u026a\u0279.i.\u0259nst/""]",./audio_files/en-us-experienced.wav,https://en.wiktionary.org/wiki/experienced
experiences,US,"[""/\u026ak\u02c8sp\u026a\u0279.i.\u0259n.s\u026az/""]",./audio_files/LL-Q1860_(eng)-Persent101-experiences.wav,https://en.wiktionary.org/wiki/experiences
expert,California,"[""/\u02c8\u025bk.sp\u025dt/""]",./audio_files/en-us-expert.wav,https://en.wiktionary.org/wiki/expert
expertly,US,"[""/\u02c8\u025bk.sp\u025dt.li/""]",./audio_files/LL-Q1860_(eng)-Qwertygiy-expertly.wav,https://en.wiktionary.org/wiki/expertly
expiate,US,"[""/\u02c8\u025bk.spi.e\u026at/""]",./audio_files/en-us-expiate.wav,https://en.wiktionary.org/wiki/expiate
expiation,Mid-Atlantic US,"[""/\u025bkspi\u02c8e\u026a\u0283\u0259n/""]",./audio_files/en-us-expiation.wav,https://en.wiktionary.org/wiki/expiation
explained,US,"[""/\u026ak\u02c8sple\u026and/""]",./audio_files/en-us-explained.wav,https://en.wiktionary.org/wiki/explained
explanations,US,"[""/\u02cc\u025bkspl\u0259\u02c8ne\u026a\u0283\u0259nz/""]",./audio_files/LL-Q1860_(eng)-Persent101-explanations.wav,https://en.wiktionary.org/wiki/explanations
explicable,Southern England,"[""/\u026ak\u02c8spl\u026ak\u0259b\u0259l/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-explicable.wav,https://en.wiktionary.org/wiki/explicable
explicate,Southern England,"[""/\u02c8\u025bk.spl\u026a\u02ccke\u026at/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-explicate.wav,https://en.wiktionary.org/wiki/explicate
explication,Southern England,"[""-e\u026a\u0283\u0259n""]",./audio_files/LL-Q1860_(eng)-Vealhurl-explication.wav,https://en.wiktionary.org/wiki/explication
explication,US,"[""-e\u026a\u0283\u0259n""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-explication.wav",https://en.wiktionary.org/wiki/explication
explode,US,"[""/\u026ak\u02c8splo\u028ad/""]",./audio_files/En-us-explode.wav,https://en.wiktionary.org/wiki/explode
exploit,Southern England,"[""/\u02c8\u025bkspl\u0254\u026at/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exploit_(noun).wav,https://en.wiktionary.org/wiki/exploit
exploit,US,"[""/\u026aks\u02c8pl\u0254\u026at/""]",./audio_files/En-us-exploit.wav,https://en.wiktionary.org/wiki/exploit
exploitation,Southern England,"[""/\u02cc\u025bkspl\u0254\u026a\u02c8te\u026a\u0283n\u0329/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exploitation.wav,https://en.wiktionary.org/wiki/exploitation
exploitation,US,"[""-e\u026a\u0283\u0259n""]",./audio_files/LL-Q1860_(eng)-Wodencafe-exploitation.wav,https://en.wiktionary.org/wiki/exploitation
exploration,US,"[""/\u02cc\u025bkspl\u0259\u02c8\u0279e\u026a\u0283\u0259n/""]",./audio_files/en-us-exploration.wav,https://en.wiktionary.org/wiki/exploration
explore,US,"[""/\u026ak\u02c8splo\u0279/""]",./audio_files/En-us-explore.wav,https://en.wiktionary.org/wiki/explore
explornography,US,"[""-\u0252\u0261\u0279\u0259fi""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-explornography.wav",https://en.wiktionary.org/wiki/explornography
exponentially,US,"[""/\u025bksp\u0259(\u028a)\u02c8n\u025bn\u0283\u0259li/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-exponentially.wav",https://en.wiktionary.org/wiki/exponentially
exponentiation,US,"[""/\u02cc\u025bk.spo\u028a\u02ccn\u025bn.\u0283i\u02c8e\u026a.\u0283\u0259n/""]",./audio_files/LL-Q1860_(eng)-Wodencafe-exponentiation.wav,https://en.wiktionary.org/wiki/exponentiation
exportation,Southern England,"[""-e\u026a\u0283\u0259n""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exportation.wav,https://en.wiktionary.org/wiki/exportation
exposé,Southern England,"[""/\u02cc\u025bkspo\u028a\u02c8ze\u026a/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exposé.wav,https://en.wiktionary.org/wiki/exposé
exposes,Southern England,"[""/\u026aks\u02c8p\u0259\u028az\u026az/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exposes.wav,https://en.wiktionary.org/wiki/exposes
exposit,Southern England,"[""/\u026ak\u02c8sp\u0252z\u026at/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exposit.wav,https://en.wiktionary.org/wiki/exposit
exposition,Southern England,"[""/\u025bksp\u0259\u02c8z\u026a\u0283\u0259n/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exposition.wav,https://en.wiktionary.org/wiki/exposition
expostulate,US,"[""/\u025bks\u02c8p\u0251stj\u028ale\u026at/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-expostulate.wav",https://en.wiktionary.org/wiki/expostulate
exposure,Southern California,"[""/\u026ak\u02c8sp\u0259\u028a.\u0292\u025a/""]",./audio_files/en-us-exposure.wav,https://en.wiktionary.org/wiki/exposure
expressive,US,"[""/\u025bk\u02c8sp\u0279\u025bs\u026av/""]",./audio_files/en-us-expressive.wav,https://en.wiktionary.org/wiki/expressive
expressly,US,"[""/\u026ak\u02c8sp\u0279\u025bsli/""]",./audio_files/en-us-expressly.wav,https://en.wiktionary.org/wiki/expressly
expressway,US,"[""/eks\u02c8p\u0279\u025bs.we\u026a/""]",./audio_files/LL-Q1860_(eng)-Persent101-expressway.wav,https://en.wiktionary.org/wiki/expressway
expulsion,Southern England,"[""/\u026ak\u02c8sp\u028cl\u0283\u0259n/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-expulsion.wav,https://en.wiktionary.org/wiki/expulsion
expurgate,US,"[""/\u02c8\u025bks.p\u025a.\u0261e\u026at/""]",./audio_files/en-us-expurgate.wav,https://en.wiktionary.org/wiki/expurgate
exsanguinate,US,"[""/\u026ak\u02c8s\u00e6\u014b\u0261w\u0259\u02ccne\u026at/""]",./audio_files/En-us-exsanguinate.wav,https://en.wiktionary.org/wiki/exsanguinate
exsiccate,Southern England,"[""/\u02c8\u025bks\u026ake\u026at/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-exsiccate.wav,https://en.wiktionary.org/wiki/exsiccate
extemporise,US,"[""/\u0259k\u02c8st\u025bmp\u0259\u0279a\u026az/""]",./audio_files/en-us-extemporise.wav,https://en.wiktionary.org/wiki/extemporise
